feature,mean_abs_shap
Leclercia_adecarboxylata,6.476118916215161e-06
Citrobacter_werkmanii,6.385352585586693e-06
Butyrivibrio_crossotus,6.237987779767951e-06
Bacteroides_pectinophilus,6.080660224332368e-06
Bacteroides_oleiciplenus,6.010358633761344e-06
Criibacterium_bergeronii,5.999101109599414e-06
Lactobacillus_pentosus,5.747518622679734e-06
Hafnia_paralvei,5.7377380685679015e-06
Neisseria_perflava,5.673021004690713e-06
Leuconostoc_mesenteroides,5.634582008775985e-06
Hafnia_alvei,5.559163336235795e-06
Atopobium_vaginae,5.458795173644364e-06
Edwardsiella_tarda,5.424004044111125e-06
Actinobaculum_sp_oral_taxon_183,5.321356898904231e-06
Cetobacterium_somerae,4.984103307528728e-06
Candidatus_Gastranaerophilales_bacterium,4.945739648460444e-06
Clostridium_neonatale,4.9383544860726215e-06
Campylobacter_showae,4.754075249335779e-06
Firmicutes_bacterium_CAG_555,4.694972196095335e-06
Streptococcus_gallolyticus,4.346747786693278e-06
Lactobacillus_oris,4.314391402661407e-06
Leuconostoc_garlicum,4.233815547678862e-06
Lawsonella_clevelandensis,4.060974685872273e-06
Fusobacterium_equinum,4.050712344070754e-06
Veillonella_denticariosi,4.002517830252329e-06
Pyramidobacter_sp_C12_8,3.89364869110744e-06
Proteus_vulgaris,3.631420119973659e-06
Lactobacillus_vaginalis,3.4363882575573006e-06
Peptoniphilus_coxii,3.309703845697994e-06
Murimonas_intestini,3.1876481589749694e-06
Actinomyces_sp_oral_taxon_414,3.0546457145015913e-06
Blastocystis_sp_subtype_1,3.033184861140514e-06
Enterococcus_casseliflavus,3.001942342709348e-06
Bacteroides_sp_CAG_443,2.9426822998161604e-06
Bacteroides_sp_CAG_598,2.812173476447001e-06
Treponema_medium,2.6032226892820213e-06
Arcobacter_butzleri,2.5377644982478747e-06
Selenomonas_noxia,2.4298663874273408e-06
Synergistes_jonesii,2.412498011956752e-06
Saccharomyces_cerevisiae,2.338560580330819e-06
Lactobacillus_rhamnosus,2.2345238479740965e-06
Parvimonas_sp_oral_taxon_110,2.2280848116237025e-06
Dysgonomonas_gadei,2.1479164713218504e-06
Bacteroides_sartorii,1.955258323609818e-06
Megasphaera_stantonii,1.8564236444966958e-06
Barnesiella_sp_An22,1.7337074908733847e-06
Aeromonas_hydrophila,1.604109808734879e-06
Raoultella_terrigena,1.5855632861786004e-06
Eubacterium_coprostanoligenes,1.5629406678497374e-06
Eggerthia_catenaformis,1.3526112148429625e-06
Lautropia_mirabilis,1.3339088833833703e-06
Leuconostoc_citreum,1.3305999857527896e-06
Haemophilus_pittmaniae,1.314319378832317e-06
Bifidobacterium_pseudolongum,1.2409725966411391e-06
Leptotrichia_wadei,1.2301108449925401e-06
Parvimonas_sp_oral_taxon_393,1.0936556533794974e-06
Fusobacterium_hwasookii,1.0844483413962857e-06
Prevotella_sp_CAG_1124,1.0749652825445928e-06
Anaerococcus_lactolyticus,1.0683355702650367e-06
Lactobacillus_johnsonii,1.0491056991943073e-06
Firmicutes_bacterium_CAG_534,1.0269026706545009e-06
Actinomyces_sp_oral_taxon_897,8.519637972409092e-07
Leuconostoc_lactis,8.108186258962926e-07
Lactobacillus_curvatus,8.025464219640127e-07
Prevotella_colorans,7.285283253021014e-07
Fusobacterium_naviforme,7.064451692218599e-07
Campylobacter_hominis,6.885700345278674e-07
Clostridium_sp_7_2_43FAA,4.833597200903022e-07
Clostridium_sp_CAG_964,4.1107996225410604e-07
Aeromonas_veronii,3.8177962396785386e-07
Faecalicatena_orotica,3.803409933680965e-07
Atopobium_minutum,3.661343947995885e-07
Serratia_marcescens,3.056394962736001e-07
Citrobacter_amalonaticus,3.0211481929396554e-07
Aeromonas_dhakensis,2.6866639232730033e-07
Prevotella_sp_CAG_1058,2.4679904290843556e-07
Cronobacter_sakazakii,2.447130080552355e-07
Lactobacillus_acidophilus,2.2693378437231145e-07
Oribacterium_asaccharolyticum,1.858006136042062e-07
Stenotrophomonas_maltophilia,1.7673717412075556e-07
Treponema_socranskii,1.6468854442967635e-07
Lactobacillus_pontis,1.6307006946832063e-07
Leptotrichia_hofstadii,1.520644631801283e-07
Dysgonomonas_sp_37_18,1.2588117803971698e-07
Paeniclostridium_sordellii,1.1953916183656227e-07
Cardiobacterium_valvarum,1.084256552813875e-07
Peptoniphilus_sp_HMSC062D09,1.0264710628546618e-07
Acinetobacter_johnsonii,9.365559642989571e-08
Citrobacter_sp_MGH106,8.761329721276763e-08
Dialister_micraerophilus,5.8912390604224114e-08
Citrobacter_koseri,4.8841896818267055e-08
Sneathia_amnii,4.7954734470385754e-08
Varibaculum_cambriense,4.7391263564036836e-08
Methanobrevibacter_arboriphilus,1.0070494665226862e-09
Staphylococcus_equorum,0.0
Enterococcus_devriesei,0.0
Brevibacterium_linens,0.0
Hungatella_effluvii,0.0
Streptococcus_equinus,0.0
Bacteroides_caecimuris,0.0
Corynebacterium_amycolatum,0.0
Prevotella_bergensis,0.0
Corynebacterium_flavescens,0.0
Corynebacterium_aurimucosum,0.0
Corynebacterium_jeikeium,0.0
Eremococcus_coleocola,0.0
Lactobacillus_fuchuensis,0.0
Bifidobacterium_angulatum,0.0
Bacteroides_sp_CAG_661,0.0
Enterobacter_soli,0.0
Serratia_proteamaculans,0.0
Brevibacterium_aurantiacum,0.0
Propionibacterium_freudenreichii,0.0
Leucobacter_sp_7_1,0.0
Lactobacillus_animalis,0.0
